x,y,z,Date
0.66,2.46,204.59,22-08-2023 18:10:08.617
0.97,1.78,204.96,22-08-2023 18:10:08.813
1.42,1.25,205.26,22-08-2023 18:10:08.975
1.26,1.82,205.61,22-08-2023 18:10:09.145
0.76,2.70,206.06,22-08-2023 18:10:09.350
0.73,2.56,206.46,22-08-2023 18:10:09.528
1.14,2.08,206.85,22-08-2023 18:10:09.697
1.30,1.83,207.26,22-08-2023 18:10:09.909
1.05,1.62,207.61,22-08-2023 18:10:10.066
0.70,1.92,207.95,22-08-2023 18:10:10.248
0.58,2.76,208.37,22-08-2023 18:10:10.704
0.67,2.81,208.81,22-08-2023 18:10:10.738
1.23,1.50,209.16,22-08-2023 18:10:10.817
1.52,1.48,209.42,22-08-2023 18:10:11.003
1.09,2.83,209.62,22-08-2023 18:10:11.183
0.71,2.63,209.81,22-08-2023 18:10:11.337
0.89,0.85,210.04,22-08-2023 18:10:11.568
1.19,1.39,210.41,22-08-2023 18:10:11.713
1.20,3.66,210.71,22-08-2023 18:10:11.917
0.91,3.25,210.91,22-08-2023 18:10:12.121
0.65,1.25,211.36,22-08-2023 18:10:12.288
0.73,1.02,212.19,22-08-2023 18:10:12.463
1.07,2.17,213.22,22-08-2023 18:10:12.651
1.00,2.44,214.26,22-08-2023 18:10:12.835
0.46,1.86,215.45,22-08-2023 18:10:13.015
0.45,1.69,216.79,22-08-2023 18:10:13.175
1.11,2.12,218.06,22-08-2023 18:10:13.376
1.31,1.81,219.10,22-08-2023 18:10:13.550
0.68,1.58,220.14,22-08-2023 18:10:13.748
0.17,2.09,221.34,22-08-2023 18:10:13.954
0.70,2.53,222.53,22-08-2023 18:10:14.118
1.54,1.95,223.58,22-08-2023 18:10:14.287
1.03,1.60,224.64,22-08-2023 18:10:14.476
0.43,1.89,225.71,22-08-2023 18:10:14.675
0.68,2.19,226.66,22-08-2023 18:10:14.851
1.14,2.33,227.73,22-08-2023 18:10:15.006
1.03,2.12,228.76,22-08-2023 18:10:15.314
0.84,1.30,229.66,22-08-2023 18:10:15.407
0.99,1.15,230.51,22-08-2023 18:10:15.579
1.12,2.27,231.42,22-08-2023 18:10:15.781
1.01,3.07,232.40,22-08-2023 18:10:15.979
0.84,2.06,233.31,22-08-2023 18:10:16.121
0.89,0.88,234.05,22-08-2023 18:10:16.318
0.85,1.74,234.84,22-08-2023 18:10:16.498
0.88,3.46,235.74,22-08-2023 18:10:16.682
1.13,2.76,236.62,22-08-2023 18:10:16.863
1.22,0.43,237.31,22-08-2023 18:10:17.046
0.97,0.57,237.93,22-08-2023 18:10:17.252
0.91,3.56,238.71,22-08-2023 18:10:17.401
1.23,4.14,239.49,22-08-2023 18:10:17.770
1.24,0.86,240.26,22-08-2023 18:10:17.774
0.86,-0.51,240.92,22-08-2023 18:10:17.975
0.81,2.02,241.65,22-08-2023 18:10:18.137
1.19,4.40,242.33,22-08-2023 18:10:18.340
1.38,3.37,242.92,22-08-2023 18:10:18.799
0.92,0.35,243.56,22-08-2023 18:10:18.799
0.51,-0.39,244.14,22-08-2023 18:10:18.879
0.81,2.52,244.71,22-08-2023 18:10:19.192
1.48,5.15,245.19,22-08-2023 18:10:19.252
1.35,2.72,245.72,22-08-2023 18:10:19.461
0.89,-0.93,246.06,22-08-2023 18:10:19.598
0.71,-0.02,246.34,22-08-2023 18:10:19.922
0.95,3.55,246.80,22-08-2023 18:10:20.006
1.08,4.66,247.32,22-08-2023 18:10:20.194
1.18,2.10,247.63,22-08-2023 18:10:20.333
0.99,-0.65,247.90,22-08-2023 18:10:20.542
0.64,0.60,248.25,22-08-2023 18:10:20.698
0.79,3.94,248.62,22-08-2023 18:10:20.899
1.11,4.15,249.00,22-08-2023 18:10:21.155
1.16,1.58,249.28,22-08-2023 18:10:21.510
1.03,-0.05,249.59,22-08-2023 18:10:21.635
0.91,1.33,250.00,22-08-2023 18:10:21.684
0.80,3.69,250.44,22-08-2023 18:10:21.823
0.81,3.06,250.85,22-08-2023 18:10:22.196
1.21,0.68,251.28,22-08-2023 18:10:22.196
1.34,0.23,251.72,22-08-2023 18:10:22.381
0.89,1.99,252.21,22-08-2023 18:10:22.562
0.61,3.18,252.69,22-08-2023 18:10:22.727
1.02,2.54,253.28,22-08-2023 18:10:23.295
1.33,1.11,253.93,22-08-2023 18:10:23.543
1.06,1.12,254.61,22-08-2023 18:10:23.544
0.63,2.67,255.22,22-08-2023 18:10:23.601
0.74,2.99,255.96,22-08-2023 18:10:23.659
1.27,1.53,256.80,22-08-2023 18:10:23.823
1.39,0.95,257.61,22-08-2023 18:10:24.027
0.88,2.11,258.52,22-08-2023 18:10:24.211
0.55,2.50,259.34,22-08-2023 18:10:24.403
0.81,1.72,260.27,22-08-2023 18:10:24.574
1.32,1.31,261.23,22-08-2023 18:10:24.732
1.50,2.18,261.99,22-08-2023 18:10:24.933
1.05,2.91,262.70,22-08-2023 18:10:25.108
0.52,2.70,263.55,22-08-2023 18:10:25.299
0.61,1.62,264.44,22-08-2023 18:10:25.479
1.17,0.47,265.25,22-08-2023 18:10:25.666
1.36,1.02,265.92,22-08-2023 18:10:25.848
0.82,3.32,266.64,22-08-2023 18:10:26.026
0.69,4.26,267.46,22-08-2023 18:10:26.224
1.23,2.12,268.37,22-08-2023 18:10:26.395
1.36,-0.62,269.17,22-08-2023 18:10:26.783
0.61,0.55,269.95,22-08-2023 18:10:26.784
0.62,4.43,270.79,22-08-2023 18:10:26.953
1.41,4.61,271.72,22-08-2023 18:10:27.123
1.48,0.37,272.59,22-08-2023 18:10:27.327
0.84,-1.30,273.25,22-08-2023 18:10:27.498
0.74,1.75,273.98,22-08-2023 18:10:27.687
1.40,4.44,274.67,22-08-2023 18:10:27.881
1.55,2.90,275.32,22-08-2023 18:10:28.052
0.86,0.47,275.94,22-08-2023 18:10:28.288
0.54,0.52,276.53,22-08-2023 18:10:28.602
0.99,1.84,276.96,22-08-2023 18:10:28.602
1.37,3.09,277.33,22-08-2023 18:10:28.787
1.05,3.02,277.75,22-08-2023 18:10:28.965
0.73,1.54,278.12,22-08-2023 18:10:29.376
0.90,0.69,278.34,22-08-2023 18:10:29.377
1.09,1.73,278.51,22-08-2023 18:10:29.540
1.12,2.67,278.72,22-08-2023 18:10:29.698
1.11,2.70,278.81,22-08-2023 18:10:29.888
0.87,2.20,278.86,22-08-2023 18:10:30.287
0.57,1.92,278.99,22-08-2023 18:10:30.288
0.77,1.75,279.13,22-08-2023 18:10:30.447
1.10,1.82,279.22,22-08-2023 18:10:30.903
1.15,2.28,279.28,22-08-2023 18:10:31.074
0.94,2.68,279.24,22-08-2023 18:10:31.075
0.77,2.69,279.26,22-08-2023 18:10:31.178
0.93,2.07,279.46,22-08-2023 18:10:31.384
1.17,0.74,279.56,22-08-2023 18:10:31.527
0.92,1.19,279.42,22-08-2023 18:10:31.895
0.60,3.71,279.19,22-08-2023 18:10:31.898
0.83,4.02,279.21,22-08-2023 18:10:32.078
1.06,1.45,279.36,22-08-2023 18:10:32.266
0.91,-0.15,279.22,22-08-2023 18:10:41.354
0.88,1.65,278.88,22-08-2023 18:10:41.354
1.22,4.01,278.65,22-08-2023 18:10:41.397
1.00,3.75,278.70,22-08-2023 18:10:41.397
0.44,1.00,278.83,22-08-2023 18:10:41.397
0.66,-0.35,278.79,22-08-2023 18:10:41.398
1.23,1.91,278.66,22-08-2023 18:10:41.398
1.29,5.05,278.74,22-08-2023 18:10:41.398
0.95,4.49,278.91,22-08-2023 18:10:41.398
0.77,0.62,279.10,22-08-2023 18:10:41.416
0.82,-0.76,279.23,22-08-2023 18:10:41.417
0.91,2.25,279.41,22-08-2023 18:10:41.417
1.15,4.32,279.50,22-08-2023 18:10:41.417
1.21,3.03,279.59,22-08-2023 18:10:41.418
0.98,0.76,279.76,22-08-2023 18:10:41.418
0.83,0.97,279.89,22-08-2023 18:10:41.464
0.87,3.07,280.06,22-08-2023 18:10:41.465
0.99,3.03,280.19,22-08-2023 18:10:41.466
1.05,1.26,280.27,22-08-2023 18:10:41.466
0.94,1.61,280.35,22-08-2023 18:10:41.466
0.82,3.34,280.53,22-08-2023 18:10:41.467
0.85,2.74,280.70,22-08-2023 18:10:41.467
1.13,0.91,280.71,22-08-2023 18:10:41.467
1.13,1.37,280.73,22-08-2023 18:10:41.468
0.75,3.27,280.87,22-08-2023 18:10:41.468
0.68,3.15,281.10,22-08-2023 18:10:41.469
1.06,1.63,281.23,22-08-2023 18:10:41.469
1.23,1.33,281.19,22-08-2023 18:10:41.469
1.16,2.58,281.11,22-08-2023 18:10:41.470
0.91,3.06,281.11,22-08-2023 18:10:41.470
0.78,1.68,281.13,22-08-2023 18:10:41.470
0.87,1.39,281.14,22-08-2023 18:10:41.471
1.04,2.70,281.08,22-08-2023 18:10:41.471
0.98,2.54,280.95,22-08-2023 18:10:41.471
0.84,1.81,280.90,22-08-2023 18:10:41.472
1.00,2.15,280.94,22-08-2023 18:10:41.472
1.16,2.62,280.93,22-08-2023 18:10:41.473
0.83,2.37,280.92,22-08-2023 18:10:41.473
0.64,1.69,280.95,22-08-2023 18:10:41.474
0.96,1.80,280.97,22-08-2023 18:10:41.474
1.15,2.81,281.02,22-08-2023 18:10:41.474
1.10,2.54,281.08,22-08-2023 18:10:41.475
1.06,1.30,281.06,22-08-2023 18:10:41.475
0.91,1.74,281.05,22-08-2023 18:10:41.475
0.72,3.12,281.18,22-08-2023 18:10:41.478
0.82,2.52,281.40,22-08-2023 18:10:41.478
1.12,1.24,281.50,22-08-2023 18:10:41.478
1.09,1.66,281.54,22-08-2023 18:10:41.478
0.81,3.06,281.67,22-08-2023 18:10:41.479
0.69,3.05,281.94,22-08-2023 18:10:41.479
0.98,1.91,282.28,22-08-2023 18:10:41.684
1.30,1.08,282.58,22-08-2023 18:10:41.825
1.14,1.59,282.75,22-08-2023 18:10:41.986
0.81,2.62,282.93,22-08-2023 18:10:42.190
0.78,2.69,283.37,22-08-2023 18:10:42.337
1.20,1.94,283.91,22-08-2023 18:10:42.528
1.26,1.45,284.33,22-08-2023 18:10:42.718
0.80,1.94,284.67,22-08-2023 18:10:42.899
0.55,2.39,285.15,22-08-2023 18:10:43.187
0.90,2.28,285.72,22-08-2023 18:10:43.258
1.30,2.13,286.29,22-08-2023 18:10:43.446
1.07,1.87,286.88,22-08-2023 18:10:43.639
0.70,1.42,287.37,22-08-2023 18:10:43.815
0.89,1.89,287.80,22-08-2023 18:10:43.984
1.18,2.71,288.32,22-08-2023 18:10:44.193
1.06,2.58,288.93,22-08-2023 18:10:44.347
0.92,1.52,289.51,22-08-2023 18:10:44.599
0.92,0.80,290.00,22-08-2023 18:10:44.715
0.86,2.14,290.54,22-08-2023 18:10:45.009
0.88,3.55,291.21,22-08-2023 18:10:45.098
1.13,2.48,291.85,22-08-2023 18:10:45.305
0.98,0.85,292.47,22-08-2023 18:10:45.445
0.63,1.35,293.12,22-08-2023 18:10:45.665
0.68,2.67,293.86,22-08-2023 18:10:45.852
1.07,2.79,294.64,22-08-2023 18:10:46.020
1.30,1.85,295.33,22-08-2023 18:10:46.210
1.10,1.30,295.91,22-08-2023 18:10:46.364
0.76,1.68,296.66,22-08-2023 18:10:46.647
0.62,2.16,297.53,22-08-2023 18:10:46.737
0.75,2.63,298.32,22-08-2023 18:10:46.928
1.07,2.32,299.05,22-08-2023 18:10:47.114
1.16,1.33,299.87,22-08-2023 18:10:47.307
0.80,1.33,300.69,22-08-2023 18:10:47.569
0.65,2.31,301.37,22-08-2023 18:10:47.648
0.98,2.73,302.04,22-08-2023 18:10:47.979
1.17,2.57,302.83,22-08-2023 18:10:48.063
1.01,1.66,303.58,22-08-2023 18:10:48.199
0.72,0.65,304.14,22-08-2023 18:10:48.405
0.57,2.36,304.73,22-08-2023 18:10:48.569
0.94,4.36,305.49,22-08-2023 18:10:48.777
1.14,2.04,306.28,22-08-2023 18:10:48.951
0.95,-0.16,306.80,22-08-2023 18:10:49.154
0.69,1.95,307.28,22-08-2023 18:10:49.647
0.94,4.17,307.93,22-08-2023 18:10:49.648
0.98,2.51,308.68,22-08-2023 18:10:49.741
0.85,-0.06,309.13,22-08-2023 18:10:50.130
0.90,1.04,309.48,22-08-2023 18:10:50.131
1.06,3.93,309.91,22-08-2023 18:10:50.285
0.84,3.81,310.48,22-08-2023 18:10:50.399
0.66,1.02,311.06,22-08-2023 18:10:50.606
0.84,0.59,311.52,22-08-2023 18:10:50.781
1.16,2.58,311.85,22-08-2023 18:10:50.971
1.14,2.91,312.26,22-08-2023 18:10:51.140
0.78,1.71,312.76,22-08-2023 18:10:51.320
0.53,1.60,313.22,22-08-2023 18:10:51.500
0.94,2.51,313.56,22-08-2023 18:10:51.679
1.11,2.56,313.87,22-08-2023 18:10:51.880
0.80,1.97,314.18,22-08-2023 18:10:52.052
0.63,1.64,314.55,22-08-2023 18:10:52.234
0.86,1.84,314.90,22-08-2023 18:10:52.408
1.07,2.26,315.21,22-08-2023 18:10:52.693
1.04,2.33,315.44,22-08-2023 18:10:52.831
0.90,1.90,315.68,22-08-2023 18:10:52.956
0.72,1.67,316.03,22-08-2023 18:10:53.329
0.63,2.40,316.39,22-08-2023 18:10:53.351
0.85,2.97,316.69,22-08-2023 18:10:53.523
1.19,1.65,316.87,22-08-2023 18:10:53.726
1.18,0.83,317.00,22-08-2023 18:10:53.894
0.69,2.59,317.29,22-08-2023 18:10:54.078
0.45,3.90,317.69,22-08-2023 18:10:54.250
0.89,2.01,318.02,22-08-2023 18:10:54.447
1.29,0.13,318.27,22-08-2023 18:10:54.762
0.88,1.62,318.48,22-08-2023 18:10:55.399
0.56,4.28,318.78,22-08-2023 18:10:55.400
0.88,3.99,319.24,22-08-2023 18:10:55.400
1.26,1.01,319.58,22-08-2023 18:10:55.479
1.07,0.03,319.68,22-08-2023 18:10:55.533
0.61,2.03,319.83,22-08-2023 18:10:55.877
0.75,4.06,320.11,22-08-2023 18:10:55.913
1.11,2.96,320.49,22-08-2023 18:10:56.478
1.18,0.70,320.76,22-08-2023 18:10:56.478
0.96,0.98,320.96,22-08-2023 18:10:56.479
0.77,2.58,321.10,22-08-2023 18:10:57.016
0.93,2.91,321.37,22-08-2023 18:10:57.017
1.11,2.09,321.73,22-08-2023 18:10:57.017
0.82,1.48,322.10,22-08-2023 18:11:00.074
0.70,2.27,322.27,22-08-2023 18:11:00.075
1.08,2.88,322.37,22-08-2023 18:11:03.167
1.16,2.07,322.64,22-08-2023 18:11:03.168
0.72,1.37,323.02,22-08-2023 18:11:03.169
0.63,1.73,323.18,22-08-2023 18:11:03.169
1.09,2.73,323.30,22-08-2023 18:11:03.169
1.31,3.13,323.55,22-08-2023 18:11:03.169
1.06,1.86,323.75,22-08-2023 18:11:03.170
0.69,0.82,323.83,22-08-2023 18:11:03.170
0.55,2.31,324.01,22-08-2023 18:11:03.170
0.81,4.13,324.36,22-08-2023 18:11:03.170
0.97,2.28,324.60,22-08-2023 18:11:03.170
1.02,0.01,324.63,22-08-2023 18:11:03.170
1.02,1.64,324.68,22-08-2023 18:11:03.170
0.88,4.03,324.93,22-08-2023 18:11:03.170
0.76,2.54,325.23,22-08-2023 18:11:03.171
0.79,0.51,325.38,22-08-2023 18:11:03.171
1.08,1.78,325.50,22-08-2023 18:11:03.171
1.24,3.98,325.77,22-08-2023 18:11:03.173
1.03,3.06,325.96,22-08-2023 18:11:03.174
0.55,1.03,326.07,22-08-2023 18:11:03.174
0.41,1.54,326.33,22-08-2023 18:11:03.174
0.96,2.90,326.65,22-08-2023 18:11:03.174
1.50,2.64,326.75,22-08-2023 18:11:03.174
1.12,1.87,326.73,22-08-2023 18:11:03.174
0.63,2.12,326.82,22-08-2023 18:11:03.174
0.76,2.62,327.04,22-08-2023 18:11:03.174
1.00,2.69,327.21,22-08-2023 18:11:03.217
1.10,2.47,327.28,22-08-2023 18:11:03.218
1.09,1.90,327.30,22-08-2023 18:11:03.218
0.84,0.86,327.31,22-08-2023 18:11:03.218
0.67,1.54,327.32,22-08-2023 18:11:03.218
0.98,3.87,327.31,22-08-2023 18:11:03.296
1.05,3.94,327.28,22-08-2023 18:11:03.421
0.71,1.24,327.18,22-08-2023 18:11:03.957
0.65,-0.29,326.99,22-08-2023 18:11:04.166
1.12,1.60,326.82,22-08-2023 18:11:04.518
1.24,4.27,326.74,22-08-2023 18:11:04.776
0.58,3.54,326.69,22-08-2023 18:11:04.777
0.41,0.51,326.64,22-08-2023 18:11:04.777
1.19,0.17,326.49,22-08-2023 18:11:04.777
1.57,3.15,326.41,22-08-2023 18:11:04.914
0.82,4.66,326.44,22-08-2023 18:11:05.090
0.03,2.32,326.53,22-08-2023 18:11:05.285
0.65,0.27,326.58,22-08-2023 18:11:05.492
1.68,1.22,326.50,22-08-2023 18:11:05.659
1.43,3.18,326.35,22-08-2023 18:11:08.182
0.36,3.13,326.42,22-08-2023 18:11:08.182
0.49,1.93,326.56,22-08-2023 18:11:08.182
1.47,1.85,326.49,22-08-2023 18:11:08.183
1.63,1.91,326.28,22-08-2023 18:11:08.299
0.68,2.04,326.23,22-08-2023 18:11:08.300
0.25,2.72,326.35,22-08-2023 18:11:08.300
0.79,2.44,326.41,22-08-2023 18:11:08.300
1.36,1.59,326.31,22-08-2023 18:11:08.301
1.36,1.82,326.23,22-08-2023 18:11:08.301
0.93,2.37,326.19,22-08-2023 18:11:08.301
0.60,2.41,326.25,22-08-2023 18:11:08.301
0.84,2.54,326.34,22-08-2023 18:11:08.382
1.12,2.08,326.29,22-08-2023 18:11:08.382
0.91,1.54,326.24,22-08-2023 18:11:08.610
0.75,2.31,326.27,22-08-2023 18:11:26.697
0.95,2.96,326.32,22-08-2023 18:11:26.762
1.03,1.98,326.34,22-08-2023 18:11:26.763
0.87,1.08,326.34,22-08-2023 18:11:26.763
0.69,2.17,326.42,22-08-2023 18:11:26.763
0.74,3.40,326.56,22-08-2023 18:11:26.763
1.10,2.40,326.68,22-08-2023 18:11:26.763
1.05,0.54,326.77,22-08-2023 18:11:26.764
0.64,1.18,326.95,22-08-2023 18:11:26.780
0.74,3.17,327.14,22-08-2023 18:11:26.780
1.19,3.41,327.30,22-08-2023 18:11:26.780
1.10,1.85,327.47,22-08-2023 18:11:26.780
0.57,0.60,327.77,22-08-2023 18:11:26.780
0.49,1.60,328.09,22-08-2023 18:11:26.780
1.03,3.51,328.26,22-08-2023 18:11:26.780
1.35,3.09,328.40,22-08-2023 18:11:26.780
0.85,0.90,328.57,22-08-2023 18:11:26.780
0.40,0.60,328.94,22-08-2023 18:11:26.780
0.84,2.35,329.28,22-08-2023 18:11:26.781
1.45,2.86,329.47,22-08-2023 18:11:26.781
1.04,1.98,329.72,22-08-2023 18:11:26.781
0.39,1.98,330.13,22-08-2023 18:11:26.781
0.58,2.87,330.66,22-08-2023 18:11:26.781
1.14,2.16,331.07,22-08-2023 18:11:26.781
0.91,0.98,331.39,22-08-2023 18:11:26.781
0.65,1.76,331.86,22-08-2023 18:11:26.781
1.07,2.89,332.35,22-08-2023 18:11:26.781
1.33,2.23,332.83,22-08-2023 18:11:26.781
0.74,1.15,333.36,22-08-2023 18:11:26.781
0.43,1.39,333.92,22-08-2023 18:11:26.781
1.00,2.80,334.46,22-08-2023 18:11:26.781
1.41,2.74,334.89,22-08-2023 18:11:26.781
1.04,1.61,335.30,22-08-2023 18:11:26.781
0.63,1.24,335.87,22-08-2023 18:11:26.782
0.82,2.11,336.37,22-08-2023 18:11:26.782
1.10,2.51,336.73,22-08-2023 18:11:26.782
1.09,1.79,337.04,22-08-2023 18:11:26.790
0.72,1.36,337.47,22-08-2023 18:11:26.790
0.60,2.17,337.98,22-08-2023 18:11:26.790
1.06,2.61,338.32,22-08-2023 18:11:26.790
1.21,1.70,338.54,22-08-2023 18:11:26.790
1.02,1.40,338.82,22-08-2023 18:11:26.790
0.95,2.16,339.19,22-08-2023 18:11:26.790
0.78,2.73,339.55,22-08-2023 18:11:26.790
0.59,2.52,339.88,22-08-2023 18:11:26.790
0.94,1.52,340.16,22-08-2023 18:11:26.790
1.36,1.07,340.37,22-08-2023 18:11:26.790
0.97,2.29,340.63,22-08-2023 18:11:26.790
0.39,3.10,340.99,22-08-2023 18:11:26.791
0.60,2.09,341.31,22-08-2023 18:11:26.791
1.26,1.38,341.47,22-08-2023 18:11:26.791
1.30,2.11,341.60,22-08-2023 18:11:26.791
0.61,2.56,341.85,22-08-2023 18:11:26.791
0.42,2.37,342.11,22-08-2023 18:11:26.791
1.07,1.89,342.27,22-08-2023 18:11:26.791
1.53,1.36,342.36,22-08-2023 18:11:26.791
0.95,1.90,342.54,22-08-2023 18:11:26.791
0.35,3.07,342.89,22-08-2023 18:11:26.791
0.62,2.55,343.24,22-08-2023 18:11:26.791
1.20,1.44,343.54,22-08-2023 18:11:26.791
1.38,2.08,343.77,22-08-2023 18:11:26.791
0.90,2.80,344.13,22-08-2023 18:11:26.791
0.46,1.86,344.59,22-08-2023 18:11:26.791
0.67,1.47,345.14,22-08-2023 18:11:26.791
1.37,2.63,345.64,22-08-2023 18:11:26.791
1.47,2.95,346.08,22-08-2023 18:11:26.792
0.84,2.04,346.50,22-08-2023 18:11:26.792
0.41,1.76,347.02,22-08-2023 18:11:26.792
0.80,2.73,347.66,22-08-2023 18:11:26.792
1.35,2.68,348.26,22-08-2023 18:11:26.792
1.22,1.21,348.63,22-08-2023 18:11:26.792
0.94,0.95,348.95,22-08-2023 18:11:26.792
0.83,2.28,349.41,22-08-2023 18:11:26.792
0.97,3.68,349.93,22-08-2023 18:11:26.792
1.14,2.73,350.35,22-08-2023 18:11:26.792
1.06,0.37,350.60,22-08-2023 18:11:26.792
0.78,0.79,350.89,22-08-2023 18:11:26.792
0.68,3.32,351.29,22-08-2023 18:11:26.792
0.94,3.75,351.68,22-08-2023 18:11:26.792
1.11,1.39,351.97,22-08-2023 18:11:26.792
0.97,0.57,352.22,22-08-2023 18:11:26.792
0.80,2.19,352.62,22-08-2023 18:11:26.793
0.92,3.42,352.95,22-08-2023 18:11:26.793
1.11,2.41,353.18,22-08-2023 18:11:26.793
1.06,1.13,353.36,22-08-2023 18:11:26.793
0.87,1.93,353.66,22-08-2023 18:11:26.793
0.77,3.26,354.01,22-08-2023 18:11:26.793
0.94,2.77,354.21,22-08-2023 18:11:26.793
1.06,1.42,354.33,22-08-2023 18:11:26.793
0.89,1.65,354.52,22-08-2023 18:11:26.793
0.63,2.84,354.75,22-08-2023 18:11:26.793
0.75,3.00,354.94,22-08-2023 18:11:26.793
1.14,1.82,355.12,22-08-2023 18:11:26.793
1.28,1.11,355.21,22-08-2023 18:11:26.793
1.01,2.59,355.21,22-08-2023 18:11:26.793
0.69,4.21,355.21,22-08-2023 18:11:26.793
0.64,2.94,355.30,22-08-2023 18:11:26.794
0.91,0.29,355.40,22-08-2023 18:11:26.794
1.13,0.51,355.32,22-08-2023 18:11:26.794
0.91,3.66,355.18,22-08-2023 18:11:26.794
0.61,4.67,355.19,22-08-2023 18:11:27.403
0.73,2.26,355.26,22-08-2023 18:11:27.406
1.25,0.23,355.16,22-08-2023 18:11:27.406
1.25,1.25,354.95,22-08-2023 18:11:27.442
0.76,3.14,354.77,22-08-2023 18:11:27.624
0.65,3.13,354.62,22-08-2023 18:11:27.914
1.10,2.04,354.39,22-08-2023 18:11:28.045
1.27,1.95,354.21,22-08-2023 18:11:28.198
0.86,2.27,353.99,22-08-2023 18:11:28.362
0.59,1.98,353.72,22-08-2023 18:11:28.569
0.92,2.25,353.37,22-08-2023 18:11:28.772
1.28,2.72,353.10,22-08-2023 18:11:28.963
1.20,2.32,352.81,22-08-2023 18:11:29.145
0.87,1.59,352.48,22-08-2023 18:11:29.280
0.70,1.70,352.18,22-08-2023 18:11:29.484
0.82,2.56,351.90,22-08-2023 18:11:29.662
0.99,2.69,351.65,22-08-2023 18:11:29.872
0.89,1.84,351.40,22-08-2023 18:11:30.039
0.98,1.72,351.11,22-08-2023 18:11:30.291
1.13,2.38,350.78,22-08-2023 18:11:30.406
0.83,2.62,350.44,22-08-2023 18:11:30.781
0.47,2.18,350.24,22-08-2023 18:11:30.905
0.71,1.89,350.09,22-08-2023 18:11:31.076
1.07,2.14,349.81,22-08-2023 18:11:31.246
1.02,2.01,349.38,22-08-2023 18:11:31.405
0.87,1.96,349.03,22-08-2023 18:11:31.592
0.84,2.28,348.84,22-08-2023 18:11:31.794
0.91,2.62,348.68,22-08-2023 18:11:31.965
1.00,2.20,348.37,22-08-2023 18:11:32.127
0.96,1.48,348.03,22-08-2023 18:11:32.322
0.70,1.68,347.80,22-08-2023 18:11:32.485
0.58,2.80,347.64,22-08-2023 18:11:32.596
0.81,3.02,347.51,22-08-2023 18:11:32.789
1.01,1.91,347.35,22-08-2023 18:11:32.959
0.95,1.27,347.14,22-08-2023 18:11:33.179
0.88,2.01,346.98,22-08-2023 18:11:33.314
0.78,2.49,346.89,22-08-2023 18:11:33.498
0.75,2.40,346.79,22-08-2023 18:11:33.677
1.13,2.51,346.67,22-08-2023 18:11:33.879
1.29,1.80,346.52,22-08-2023 18:11:34.082
0.63,1.09,346.50,22-08-2023 18:11:34.232
0.28,2.26,346.57,22-08-2023 18:11:34.426
0.77,3.66,346.61,22-08-2023 18:11:34.598
1.18,2.67,346.61,22-08-2023 18:11:34.802
0.87,0.78,346.62,22-08-2023 18:11:34.985
0.73,1.20,346.71,22-08-2023 18:11:35.166
0.97,2.80,346.77,22-08-2023 18:11:35.325
1.06,2.95,346.79,22-08-2023 18:11:35.508
0.85,1.79,346.84,22-08-2023 18:11:35.799
0.70,1.41,346.93,22-08-2023 18:11:35.910
0.64,2.33,347.05,22-08-2023 18:11:36.084
0.80,2.77,347.17,22-08-2023 18:11:36.280
1.00,2.13,347.23,22-08-2023 18:11:36.441
0.90,1.38,347.35,22-08-2023 18:11:36.607
0.70,1.82,347.60,22-08-2023 18:11:36.804
0.79,2.94,347.85,22-08-2023 18:11:36.990
0.88,2.70,347.99,22-08-2023 18:11:37.182
0.88,1.54,348.17,22-08-2023 18:11:37.384
0.91,1.23,348.40,22-08-2023 18:11:37.536
0.77,1.80,348.56,22-08-2023 18:11:37.707
0.78,2.71,348.70,22-08-2023 18:11:38.160
0.94,2.82,348.90,22-08-2023 18:11:38.161
1.01,1.94,349.13,22-08-2023 18:11:38.291
0.77,1.17,349.34,22-08-2023 18:11:38.461
0.57,1.99,349.53,22-08-2023 18:11:38.642
0.79,3.41,349.77,22-08-2023 18:11:38.840
1.12,2.61,350.09,22-08-2023 18:11:39.018
1.07,0.69,350.32,22-08-2023 18:11:39.179
0.85,0.76,350.52,22-08-2023 18:11:39.393
0.79,2.93,350.74,22-08-2023 18:11:39.546
0.86,3.69,351.11,22-08-2023 18:11:39.747
0.84,1.70,351.58,22-08-2023 18:11:39.941
0.88,0.54,351.96,22-08-2023 18:11:40.123
0.84,2.31,352.29,22-08-2023 18:11:40.296
0.76,3.31,352.71,22-08-2023 18:11:40.455
0.62,1.95,353.15,22-08-2023 18:11:40.743
0.94,1.15,353.61,22-08-2023 18:11:40.852
1.23,2.37,354.06,22-08-2023 18:11:41.033
1.05,2.99,354.42,22-08-2023 18:11:41.216
0.89,1.42,354.74,22-08-2023 18:11:41.412
0.99,0.58,355.10,22-08-2023 18:11:41.575
0.96,2.53,355.54,22-08-2023 18:11:41.764
0.75,4.08,356.00,22-08-2023 18:11:42.158
0.67,2.55,356.47,22-08-2023 18:11:42.158
0.84,0.78,356.92,22-08-2023 18:11:42.321
1.19,1.36,357.42,22-08-2023 18:11:42.526
1.36,2.67,357.92,22-08-2023 18:11:42.663
1.07,2.20,358.20,22-08-2023 18:11:42.918
0.58,1.42,358.51,22-08-2023 18:11:43.047
0.62,2.70,359.01,22-08-2023 18:11:43.247
